route,time_period,forecasted_demand,forecast_confidence,max_capacity,committed_capacity,load_factor,void_capacity,utilization_strategy,planning_comment,pricing_recommendation
DEL-FRA,01-01-2026,175.2177533,0.995898752,2394,122.6524273,0.051233261,2271.347573,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Flexible → Conservative Loading,Discount / Spot Pricing
DEL-MUM,26-02-2026,2193.249527,0.868685429,1800,1800,1,0,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
DEL-MUM,27-02-2026,278.5779096,0.798691562,1800,292.506805,0.162503781,1507.493195,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
DEL-MUM,28-02-2026,348.3517053,0.748269302,1800,313.5165347,0.174175853,1486.483465,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
DEL-MUM,01-03-2026,383.9062766,0.637871214,1800,345.5156489,0.191953138,1454.484351,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
DEL-MUM,01-01-2026,238.9515546,0.941388012,1800,250.8991323,0.139388407,1549.100868,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
DEL-MUM,02-01-2026,92.82350932,0.580389605,1800,83.54115839,0.046411755,1716.458842,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
DEL-MUM,03-01-2026,-2.004455573,0,1800,-1.804010016,0,1801.80401,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
DEL-MUM,04-01-2026,136.66538,0.790808471,1800,143.498649,0.079721472,1656.501351,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
DEL-MUM,05-01-2026,-75.90940086,0,1800,-68.31846078,0,1868.318461,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
DEL-MUM,06-01-2026,96.26131798,0.612657968,1800,86.63518618,0.048130659,1713.364814,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
DEL-MUM,07-01-2026,50.86868913,0.405481821,1800,45.78182022,0.025434345,1754.21818,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
DEL-MUM,08-01-2026,-52.95135008,0,1800,-47.65621507,0,1847.656215,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
DEL-MUM,09-01-2026,191.0660243,0.96358411,1800,200.6193255,0.111455181,1599.380674,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
DEL-MUM,10-01-2026,234.4002087,0.722839252,1800,210.9601878,0.117200104,1589.039812,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
DEL-MUM,11-01-2026,95.22945524,0.67982508,1800,85.70650972,0.047614728,1714.29349,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
DEL-MUM,12-01-2026,116.2328969,0.823970358,1800,122.0445418,0.067802523,1677.955458,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
DEL-MUM,13-01-2026,1995.632856,0.977377581,1800,1800,1,0,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
DEL-MUM,14-01-2026,195.8708416,0.982725525,1800,205.6643836,0.114257991,1594.335616,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
DEL-MUM,15-01-2026,333.7306293,0.77767127,1800,350.4171607,0.1946762,1449.582839,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
DEL-MUM,16-01-2026,1076.79614,0.972022768,1800,1130.635947,0.628131082,669.3640527,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
DEL-MUM,17-01-2026,-23.24403278,0,1800,-20.9196295,0,1820.919629,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
DEL-MUM,18-01-2026,1550.650818,0.770811777,1800,1628.183359,0.90454631,171.8166413,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
DEL-MUM,19-01-2026,1543.130477,0.896029707,1800,1620.287001,0.900159445,179.7129994,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
DEL-MUM,20-01-2026,30.55930451,0.256841953,1800,27.50337406,0.015279652,1772.496626,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
DEL-MUM,21-01-2026,791.2472877,0.657473428,1800,712.1225589,0.395623644,1087.877441,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
DEL-MUM,22-01-2026,269.6623839,0.769053231,1800,283.1455031,0.157303057,1516.854497,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
DEL-MUM,23-01-2026,107.4338738,0.790962473,1800,112.8055675,0.06266976,1687.194432,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
DEL-MUM,24-01-2026,112.4379683,0.733603127,1800,101.1941715,0.056218984,1698.805829,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
DEL-MUM,25-01-2026,24.00399715,0.210660693,1800,21.60359744,0.012001999,1778.396403,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
DEL-MUM,26-01-2026,116.8208846,0.722318686,1800,105.1387961,0.058410442,1694.861204,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
DEL-MUM,27-01-2026,154.4662246,0.897922117,1800,162.1895359,0.090105298,1637.810464,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
DEL-MUM,28-01-2026,70.99866727,0.537822355,1800,63.89880054,0.035499334,1736.101199,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
DEL-MUM,29-01-2026,59.99510091,0.458569749,1800,53.99559082,0.02999755,1746.004409,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
DEL-MUM,30-01-2026,216.247407,0.836046859,1800,227.0597774,0.126144321,1572.940223,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
DEL-MUM,31-01-2026,8.754289386,0.075474077,1800,7.878860448,0.004377145,1792.12114,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
DEL-MUM,01-02-2026,260.4335413,0.853647717,1800,273.4552184,0.151919566,1526.544782,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
DEL-MUM,02-02-2026,8.492487927,0.078490339,1800,7.643239134,0.004246244,1792.356761,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
DEL-MUM,03-02-2026,119.1286005,0.739297131,1800,107.2157404,0.0595643,1692.78426,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
DEL-MUM,04-02-2026,1444.14924,0.749142648,1800,1299.734316,0.72207462,500.2656838,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
DEL-MUM,05-02-2026,31.16288731,0.260622634,1800,28.04659858,0.015581444,1771.953401,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
DEL-MUM,06-02-2026,45.11387692,0.349751207,1800,40.60248923,0.022556938,1759.397511,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
DEL-MUM,07-02-2026,159.0573148,0.960451911,1800,167.0101805,0.092783434,1632.989819,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
DEL-MUM,08-02-2026,36.91146647,0.299783438,1800,33.22031982,0.018455733,1766.77968,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
DEL-MUM,09-02-2026,52.43766922,0.425341147,1800,47.19390229,0.026218835,1752.806098,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
DEL-MUM,10-02-2026,25.24615005,0.188379445,1800,22.72153504,0.012623075,1777.278465,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
DEL-MUM,11-02-2026,199.1872003,0.950358702,1800,209.1465604,0.116192534,1590.85344,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
DEL-MUM,12-02-2026,186.2440542,0.932623589,1800,195.5562569,0.108642365,1604.443743,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
DEL-MUM,13-02-2026,2011.467909,0.960625271,1800,1800,1,0,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
DEL-MUM,14-02-2026,118.8199201,0.760938069,1800,124.7609161,0.06931162,1675.239084,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
DEL-MUM,15-02-2026,284.5554808,0.714753459,1800,256.0999327,0.14227774,1543.900067,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
DEL-MUM,16-02-2026,21.20939731,0.176639515,1800,19.08845758,0.010604699,1780.911542,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
DEL-MUM,17-02-2026,270.9836385,0.797290369,1800,284.5328205,0.158073789,1515.46718,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
DEL-MUM,18-02-2026,1258.736759,0.447704179,1800,1132.863083,0.62936838,667.1369168,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
DEL-MUM,19-02-2026,213.3060701,0.875633439,1800,223.9713736,0.124428541,1576.028626,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
DEL-MUM,20-02-2026,211.5905795,0.881465719,1800,222.1701085,0.123427838,1577.829891,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
DEL-MUM,21-02-2026,159.4922345,0.953854669,1800,167.4668462,0.093037137,1632.533154,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
DEL-MUM,22-02-2026,118.9602403,0.816710559,1800,124.9082524,0.069393474,1675.091748,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
DEL-MUM,23-02-2026,302.2636256,0.7984261,1800,317.3768069,0.176320448,1482.623193,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
DEL-MUM,24-02-2026,62.81517506,0.440710458,1800,56.53365755,0.031407588,1743.466342,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
DEL-MUM,25-02-2026,139.1819287,0.864817032,1800,146.1410251,0.081189458,1653.858975,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
DEL-MUM,26-02-2026,-38.93024751,0,1800,-35.03722276,0,1835.037223,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
DEL-MUM,27-02-2026,60.91112397,0.442226962,1800,54.82001157,0.030455562,1745.179988,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
DEL-MUM,28-02-2026,85.86345157,0.514415269,1800,77.27710642,0.042931726,1722.722894,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
DEL-MUM,01-03-2026,148.7045669,0.84265264,1800,156.1397953,0.086744331,1643.860205,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
DEL-MUM,01-01-2026,16.73046888,0.145936087,1800,15.05742199,0.008365234,1784.942578,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
DEL-MUM,02-01-2026,228.1882915,0.733964484,1800,205.3694623,0.114094146,1594.630538,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
DEL-MUM,03-01-2026,1.22100909,0.011784485,1800,1.098908181,0.000610505,1798.901092,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
DEL-MUM,04-01-2026,-23.20601713,0,1800,-20.88541542,0,1820.885415,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
DEL-MUM,05-01-2026,237.3192259,0.732257597,1800,213.5873033,0.118659613,1586.412697,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
DEL-MUM,06-01-2026,86.6590653,0.663434936,1800,77.99315877,0.043329533,1722.006841,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
DEL-MUM,07-01-2026,54.41967106,0.43597608,1800,48.97770396,0.027209836,1751.022296,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
DEL-MUM,08-01-2026,-73.23897749,0,1800,-65.91507974,0,1865.91508,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
DEL-MUM,09-01-2026,90.14489916,0.581859235,1800,81.13040925,0.04507245,1718.869591,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
DEL-MUM,10-01-2026,269.0926546,0.765524264,1800,282.5472874,0.156970715,1517.452713,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
DEL-MUM,11-01-2026,172.9027636,0.993274558,1800,181.5479018,0.100859945,1618.452098,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
DEL-MUM,12-01-2026,127.8558547,0.762606878,1800,134.2486474,0.074582582,1665.751353,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
DEL-MUM,13-01-2026,1074.229498,0.42661113,1800,966.8065479,0.537114749,833.1934521,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
DEL-MUM,14-01-2026,191.8479112,0.878774495,1800,201.4403067,0.111911282,1598.559693,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
DEL-MUM,15-01-2026,-32.9238497,0,1800,-29.63146473,0,1829.631465,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
DEL-MUM,16-01-2026,41.47462253,0.325782362,1800,37.32716028,0.020737311,1762.67284,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
DEL-MUM,17-01-2026,175.9950414,0.918361376,1800,184.7947934,0.102663774,1615.205207,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
DEL-MUM,18-01-2026,65.98613983,0.509134172,1800,59.38752585,0.03299307,1740.612474,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
